measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Micronesia (Federated States of),Female,Age-standardized,Ischemic heart disease,Rate,2009,220.1512795,287.8646309,166.4186665
Deaths,Micronesia (Federated States of),Male,Age-standardized,Ischemic stroke,Rate,2009,54.02369237,72.41602424,39.95063735
Deaths,Micronesia (Federated States of),Female,Age-standardized,Ischemic stroke,Rate,2009,50.36668566,64.33625618,37.77585251
Deaths,Micronesia (Federated States of),Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,145.8265109,183.8146327,111.3168112
Deaths,Micronesia (Federated States of),Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,102.8203556,130.1363734,75.93455475
Deaths,Micronesia (Federated States of),Male,Age-standardized,Hypertensive heart disease,Rate,2009,43.43597858,59.78996506,22.89413961
Deaths,Micronesia (Federated States of),Female,Age-standardized,Hypertensive heart disease,Rate,2009,43.66106071,63.1416392,25.59314641
Deaths,Niger,Male,Age-standardized,Ischemic heart disease,Rate,2019,121.4978521,155.978625,91.04580562
Deaths,Niger,Female,Age-standardized,Ischemic heart disease,Rate,2019,115.0723288,147.071938,89.1184706
Deaths,Niger,Male,Age-standardized,Ischemic stroke,Rate,2019,34.3720078,50.7047414,22.11975041
Deaths,Niger,Female,Age-standardized,Ischemic stroke,Rate,2019,39.2667824,50.35353558,28.19605268
Deaths,Niger,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,69.77778815,94.35590019,51.12754896
Deaths,Niger,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,76.44850467,100.456302,55.83299132
Deaths,Niger,Male,Age-standardized,Hypertensive heart disease,Rate,2019,9.819112739,15.44771537,5.353288824
Deaths,Niger,Female,Age-standardized,Hypertensive heart disease,Rate,2019,25.25185398,39.27904693,12.41081354
Deaths,Monaco,Male,Age-standardized,All causes,Rate,2009,658.0581657,721.2176325,580.4573913
Deaths,Monaco,Female,Age-standardized,All causes,Rate,2009,448.7391534,504.8930157,371.6157698
Deaths,Suriname,Male,Age-standardized,All causes,Rate,2009,957.6169517,994.6917397,920.8608832
Deaths,Suriname,Female,Age-standardized,All causes,Rate,2009,649.9449394,678.8784138,624.13941
Deaths,Qatar,Male,Age-standardized,All causes,Rate,2009,917.3709871,1069.420546,777.5159825
Deaths,Qatar,Female,Age-standardized,All causes,Rate,2009,1399.36747,1547.515643,1261.667864
Deaths,Panama,Male,Age-standardized,Ischemic heart disease,Rate,2019,72.61336906,92.15827709,55.82346279
Deaths,Panama,Female,Age-standardized,Ischemic heart disease,Rate,2019,44.70983826,55.46352982,34.21561881
Deaths,Panama,Male,Age-standardized,Ischemic stroke,Rate,2019,25.74643781,32.31598078,19.50030378
Deaths,Panama,Female,Age-standardized,Ischemic stroke,Rate,2019,20.35511117,25.869286,14.74772036
Deaths,Panama,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,19.40120523,25.16754052,14.56017205
Deaths,Panama,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,10.61775591,13.58759504,8.112785788
Deaths,Panama,Male,Age-standardized,Hypertensive heart disease,Rate,2019,7.63792281,10.11390944,5.374277882
Deaths,Panama,Female,Age-standardized,Hypertensive heart disease,Rate,2019,6.663310618,8.761457337,4.539315215
Deaths,Saudi Arabia,Male,Age-standardized,All causes,Rate,2009,1011.038855,1066.475048,942.5097446
Deaths,Saudi Arabia,Female,Age-standardized,All causes,Rate,2009,815.5765859,886.1211298,747.571996
Deaths,Kiribati,Male,Age-standardized,All causes,Rate,2009,2162.959154,2506.472063,1829.718488
Deaths,Kiribati,Female,Age-standardized,All causes,Rate,2009,1630.103133,1843.324476,1416.572149
Deaths,Tajikistan,Male,Age-standardized,All causes,Rate,2019,1340.282941,1567.779579,1153.073593
Deaths,Tajikistan,Female,Age-standardized,All causes,Rate,2019,983.5151228,1146.909071,849.8580159
Deaths,Ireland,Male,Age-standardized,Ischemic heart disease,Rate,2019,99.59772746,106.7615879,86.84834426
Deaths,Ireland,Female,Age-standardized,Ischemic heart disease,Rate,2019,53.27252796,59.11985827,44.38996649
Deaths,Ireland,Male,Age-standardized,Ischemic stroke,Rate,2019,21.01150253,23.65610119,18.01133211
Deaths,Ireland,Female,Age-standardized,Ischemic stroke,Rate,2019,19.45700876,22.334945,15.76180974
Deaths,Ireland,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,7.207062941,8.242689681,6.202085099
Deaths,Ireland,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,5.581295979,6.466411444,4.701594352
Deaths,Ireland,Male,Age-standardized,Hypertensive heart disease,Rate,2019,2.200370476,3.274232115,1.772434133
Deaths,Ireland,Female,Age-standardized,Hypertensive heart disease,Rate,2019,2.484594092,3.730899101,1.904032497
Deaths,Saint Lucia,Male,Age-standardized,All causes,Rate,2019,892.3481799,1022.250217,777.8892792
Deaths,Saint Lucia,Female,Age-standardized,All causes,Rate,2019,558.2031049,643.2733028,485.6125209
Deaths,Cyprus,Male,Age-standardized,All causes,Rate,2019,582.4424822,637.9773536,534.3665592
Deaths,Cyprus,Female,Age-standardized,All causes,Rate,2019,451.0921043,484.3630042,421.0377168
Deaths,United States of America,Male,Age-standardized,Ischemic heart disease,Rate,2009,131.3640774,137.1333256,122.3316037
Deaths,United States of America,Female,Age-standardized,Ischemic heart disease,Rate,2009,76.57387301,83.24054866,66.82055091
Deaths,Egypt,Male,Age-standardized,All causes,Rate,2019,1013.762549,1245.369255,817.8238684
Deaths,Egypt,Female,Age-standardized,All causes,Rate,2019,1112.48723,1316.030403,935.4123363
Deaths,Trinidad and Tobago,Male,Age-standardized,All causes,Rate,2019,832.8482943,1061.065026,646.0319582
Deaths,Trinidad and Tobago,Female,Age-standardized,All causes,Rate,2019,562.114026,709.2480726,442.5704179
Deaths,Kiribati,Male,Age-standardized,All causes,Rate,2019,1997.440326,2323.723321,1703.360124
Deaths,Kiribati,Female,Age-standardized,All causes,Rate,2019,1497.859126,1735.669668,1279.073927
Deaths,Monaco,Male,Age-standardized,Ischemic heart disease,Rate,2009,100.6364477,114.7530305,85.60537027
Deaths,Monaco,Female,Age-standardized,Ischemic heart disease,Rate,2009,58.02318411,68.64469949,46.25724847
Deaths,Monaco,Male,Age-standardized,Ischemic stroke,Rate,2009,27.5269309,35.00319973,22.63823011
Deaths,Monaco,Female,Age-standardized,Ischemic stroke,Rate,2009,30.80346245,37.45197049,23.65043008
Deaths,Monaco,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,9.986858343,12.72092231,7.982986309
Deaths,Monaco,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,7.855757834,9.86738796,5.990585715
Deaths,Saudi Arabia,Male,Age-standardized,Ischemic heart disease,Rate,2009,281.3495235,308.2386158,255.5221137
Deaths,Saudi Arabia,Female,Age-standardized,Ischemic heart disease,Rate,2009,218.7911232,242.3439137,193.6654019
Deaths,Saudi Arabia,Male,Age-standardized,Ischemic stroke,Rate,2009,83.30434251,92.82524288,58.853731
Deaths,Saudi Arabia,Female,Age-standardized,Ischemic stroke,Rate,2009,85.90559991,96.26702673,73.54624976
Deaths,Cyprus,Male,Age-standardized,Ischemic heart disease,Rate,2019,118.4969071,140.6458289,103.1504958
Deaths,Cyprus,Female,Age-standardized,Ischemic heart disease,Rate,2019,72.71449531,88.37952558,61.01650699
Deaths,Cabo Verde,Male,Age-standardized,Hypertensive heart disease,Rate,2019,10.03838961,12.76778174,8.001858602
Deaths,Cabo Verde,Female,Age-standardized,Hypertensive heart disease,Rate,2019,16.58931044,21.22308074,10.47264811
Deaths,Qatar,Male,Age-standardized,All causes,Rate,2019,812.7092526,975.2729282,670.8275628
Deaths,Qatar,Female,Age-standardized,All causes,Rate,2019,1102.802028,1248.324035,969.9389261
Deaths,Egypt,Male,Age-standardized,Ischemic heart disease,Rate,2019,349.6198476,445.7471201,269.4781765
Deaths,Egypt,Female,Age-standardized,Ischemic heart disease,Rate,2019,404.8984631,486.810887,314.2018525
Deaths,Egypt,Male,Age-standardized,Ischemic stroke,Rate,2019,53.26534899,78.74209752,36.53111287
Deaths,Egypt,Female,Age-standardized,Ischemic stroke,Rate,2019,80.43567758,111.1916513,55.36302021
Deaths,Egypt,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,19.98361974,31.45375439,12.61607396
Deaths,Egypt,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,22.66150457,32.42410054,15.99637164
Deaths,Egypt,Male,Age-standardized,Hypertensive heart disease,Rate,2019,41.72010368,89.16693086,10.08251756
Deaths,Egypt,Female,Age-standardized,Hypertensive heart disease,Rate,2019,59.53707739,82.98551486,25.32546531
Deaths,Tajikistan,Male,Age-standardized,Ischemic heart disease,Rate,2019,521.5440643,611.5030149,447.9674386
Deaths,Tajikistan,Female,Age-standardized,Ischemic heart disease,Rate,2019,378.8414775,440.6868628,325.6080676
Deaths,Tajikistan,Male,Age-standardized,Ischemic stroke,Rate,2019,42.44933022,55.12169079,32.87503961
Deaths,Tajikistan,Female,Age-standardized,Ischemic stroke,Rate,2019,37.91268019,45.48437435,31.22546836
Deaths,Nepal,Male,Age-standardized,Hypertensive heart disease,Rate,2019,12.28741405,17.67519637,8.107915203
Deaths,Nepal,Female,Age-standardized,Hypertensive heart disease,Rate,2019,15.93489683,25.04959644,9.380146091
Deaths,Suriname,Male,Age-standardized,Ischemic heart disease,Rate,2009,132.2845961,142.9932935,122.3257771
Deaths,Suriname,Female,Age-standardized,Ischemic heart disease,Rate,2009,79.6919777,86.94608464,71.6323313
Deaths,Suriname,Male,Age-standardized,Ischemic stroke,Rate,2009,51.06751811,56.55237389,45.44924137
Deaths,Suriname,Female,Age-standardized,Ischemic stroke,Rate,2009,47.24012208,52.3111725,41.49681028
Deaths,Suriname,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,64.87136869,70.43656093,59.29660242
Deaths,Suriname,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,46.44595881,51.02988089,41.93074885
Deaths,Viet Nam,Male,Age-standardized,All causes,Rate,2019,1054.260504,1148.140935,926.3046184
Deaths,Viet Nam,Female,Age-standardized,All causes,Rate,2019,565.8482474,632.3706666,486.9943552
Deaths,Lebanon,Male,Age-standardized,Ischemic heart disease,Rate,2019,322.5594026,370.2013072,238.3677737
Deaths,Lebanon,Female,Age-standardized,Ischemic heart disease,Rate,2019,174.968418,202.5689842,113.8270264
Deaths,Lebanon,Male,Age-standardized,Ischemic stroke,Rate,2019,29.91490401,40.63485747,20.0273653
Deaths,Lebanon,Female,Age-standardized,Ischemic stroke,Rate,2019,28.86566001,37.59458712,18.50527008
Deaths,Lebanon,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,5.069078713,7.77770107,3.339766565
Deaths,Lebanon,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,4.975186984,7.238974769,3.153912659
Deaths,Lebanon,Male,Age-standardized,Hypertensive heart disease,Rate,2019,29.39198462,41.401632,9.005014595
Deaths,Lebanon,Female,Age-standardized,Hypertensive heart disease,Rate,2019,25.23040526,35.57014504,10.4365437
Deaths,South Africa,Male,Age-standardized,All causes,Rate,2019,1360.168796,1457.447056,1279.044767
Deaths,South Africa,Female,Age-standardized,All causes,Rate,2019,961.9136066,1027.500354,909.2016717
Deaths,Singapore,Male,Age-standardized,All causes,Rate,2019,391.2266511,401.4919042,381.8774482
Deaths,Singapore,Female,Age-standardized,All causes,Rate,2019,268.2571128,275.4036778,261.7433063
Deaths,Saint Lucia,Male,Age-standardized,Ischemic heart disease,Rate,2019,83.65102565,96.58185916,71.44346822
Deaths,Saint Lucia,Female,Age-standardized,Ischemic heart disease,Rate,2019,51.66846549,59.80076129,43.48458138
Deaths,Saint Lucia,Male,Age-standardized,Ischemic stroke,Rate,2019,48.0544825,56.51815426,39.9907503
Deaths,Saint Lucia,Female,Age-standardized,Ischemic stroke,Rate,2019,50.41334435,58.37497985,42.21573962
Deaths,Saint Lucia,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,42.60103209,50.17885853,35.42063067
Deaths,Saint Lucia,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,21.09520879,24.89189111,17.72337229
Deaths,Saint Lucia,Male,Age-standardized,Hypertensive heart disease,Rate,2019,24.19352533,29.6417833,19.09973428
Deaths,Saint Lucia,Female,Age-standardized,Hypertensive heart disease,Rate,2019,23.11737271,28.45036668,17.83206215
Deaths,Qatar,Male,Age-standardized,Ischemic heart disease,Rate,2019,230.4744637,283.2289154,181.6867947
Deaths,Qatar,Female,Age-standardized,Ischemic heart disease,Rate,2019,332.9312283,387.274243,281.5457883
Deaths,Qatar,Male,Age-standardized,Ischemic stroke,Rate,2019,31.04138539,43.20547677,23.57106989
Deaths,Qatar,Female,Age-standardized,Ischemic stroke,Rate,2019,59.80744321,75.08984815,46.41921589
Deaths,Qatar,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,10.7407998,14.47497627,8.013866672
Deaths,Qatar,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,19.65921716,25.52968177,14.96758671
Deaths,Qatar,Male,Age-standardized,Hypertensive heart disease,Rate,2019,3.965701091,6.070669749,2.567622136
Deaths,Qatar,Female,Age-standardized,Hypertensive heart disease,Rate,2019,12.22191578,16.92322177,9.039809355
Deaths,Egypt,Male,Age-standardized,All causes,Rate,2009,1088.276947,1103.012385,1074.939894
Deaths,Egypt,Female,Age-standardized,All causes,Rate,2009,1178.410462,1188.89712,1168.597122
Deaths,Chad,Male,Age-standardized,All causes,Rate,2019,1517.430868,1744.044515,1322.13108
Deaths,Chad,Female,Age-standardized,All causes,Rate,2019,1269.019439,1455.405584,1130.682289
Deaths,Qatar,Male,Age-standardized,Ischemic heart disease,Rate,2009,259.8532982,307.4906485,212.2243647
Deaths,Qatar,Female,Age-standardized,Ischemic heart disease,Rate,2009,432.0388812,485.6100318,381.2474735
Deaths,Qatar,Male,Age-standardized,Ischemic stroke,Rate,2009,32.86828532,43.20469144,26.11351664
Deaths,Qatar,Female,Age-standardized,Ischemic stroke,Rate,2009,79.994493,94.94999744,66.82828511
Deaths,Qatar,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,14.12643603,18.31517102,11.00384756
Deaths,Qatar,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,28.83984539,35.07262604,23.43293648
Deaths,Qatar,Male,Age-standardized,Hypertensive heart disease,Rate,2009,3.586287973,4.67533072,2.724028987
Deaths,Qatar,Female,Age-standardized,Hypertensive heart disease,Rate,2009,13.83328665,18.01620676,10.37350813
Deaths,Viet Nam,Male,Age-standardized,Ischemic heart disease,Rate,2019,145.4798471,172.0323341,121.4633333
Deaths,Viet Nam,Female,Age-standardized,Ischemic heart disease,Rate,2019,64.72949945,78.29341266,50.99222353
Deaths,China,Male,Age-standardized,Ischemic stroke,Rate,2009,86.95962354,94.2186963,78.76912396
Deaths,China,Female,Age-standardized,Ischemic stroke,Rate,2009,55.01791177,60.55933001,48.75354904
Deaths,China,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,120.4804131,131.7819046,109.942427
Deaths,China,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,73.92871356,81.4060722,66.25948836
Deaths,China,Male,Age-standardized,Hypertensive heart disease,Rate,2009,22.67558979,24.76724108,19.06541738
Deaths,China,Female,Age-standardized,Hypertensive heart disease,Rate,2009,16.79771997,18.7096259,13.80137179
Deaths,Congo,Male,Age-standardized,Ischemic heart disease,Rate,2019,129.9414682,168.8102922,96.88534304
Deaths,Congo,Female,Age-standardized,Ischemic heart disease,Rate,2019,147.0581499,198.4488114,104.0187026
Deaths,Congo,Male,Age-standardized,Ischemic stroke,Rate,2019,55.34484074,75.20622464,40.141213
Deaths,Congo,Female,Age-standardized,Ischemic stroke,Rate,2019,62.32655059,81.51997089,47.3624968
Deaths,Congo,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,64.88422357,81.64089552,48.2021407
Deaths,Congo,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,64.32913932,87.91182017,48.04174339
Deaths,Mauritania,Male,Age-standardized,All causes,Rate,2019,898.3315023,1070.714206,778.6054285
Deaths,Mauritania,Female,Age-standardized,All causes,Rate,2019,897.3201442,1058.031825,806.4470717
Deaths,Congo,Male,Age-standardized,Hypertensive heart disease,Rate,2019,37.88493663,50.42486756,23.88230777
Deaths,Congo,Female,Age-standardized,Hypertensive heart disease,Rate,2019,68.11151967,96.6149324,41.04150653
Deaths,Cabo Verde,Male,Age-standardized,Hypertensive heart disease,Rate,2009,7.014856126,8.686193123,5.70592374
Deaths,Cabo Verde,Female,Age-standardized,Hypertensive heart disease,Rate,2009,15.37488707,18.60555221,12.62248991
Deaths,Belarus,Male,Age-standardized,Ischemic heart disease,Rate,2019,463.892113,561.8366679,382.400444
Deaths,Belarus,Female,Age-standardized,Ischemic heart disease,Rate,2019,256.7689603,315.1890421,211.1606951
Deaths,Belarus,Male,Age-standardized,Ischemic stroke,Rate,2019,87.57243028,111.039275,67.06313378
Deaths,Belarus,Female,Age-standardized,Ischemic stroke,Rate,2019,66.99735373,84.13490229,51.72862669
Deaths,Belarus,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,30.38737139,45.13750388,19.2547321
Deaths,Belarus,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,17.34619223,24.20650743,12.06082021
Deaths,Belarus,Male,Age-standardized,Hypertensive heart disease,Rate,2019,2.899687347,5.547066312,2.028950224
Deaths,Belarus,Female,Age-standardized,Hypertensive heart disease,Rate,2019,1.949436963,3.797533041,1.421725163
Deaths,Pakistan,Male,Age-standardized,Ischemic stroke,Rate,2019,47.99562235,66.36510916,35.31881951
Deaths,Pakistan,Female,Age-standardized,Ischemic stroke,Rate,2019,56.08919616,80.47978181,44.39927679
Deaths,Pakistan,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,49.25083575,65.51753829,35.41487101
Deaths,Pakistan,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,60.40215011,77.86874571,47.07809956
Deaths,Pakistan,Male,Age-standardized,Hypertensive heart disease,Rate,2019,16.29686208,22.84752636,10.04559982
Deaths,Pakistan,Female,Age-standardized,Hypertensive heart disease,Rate,2019,25.62185638,37.6305456,16.35161414
Deaths,Venezuela (Bolivarian Republic of),Male,Age-standardized,All causes,Rate,2009,945.841958,953.2717535,937.9610757
Deaths,Venezuela (Bolivarian Republic of),Female,Age-standardized,All causes,Rate,2009,477.5971319,482.9106375,472.6752278
Deaths,Egypt,Male,Age-standardized,Ischemic heart disease,Rate,2009,363.5015764,411.4469011,323.7358122
Deaths,Egypt,Female,Age-standardized,Ischemic heart disease,Rate,2009,417.3208802,460.2971607,370.5334914
